workerid,proliferate.condition,alt_status,block_num,condition,first_response_value,item,item_number,item_type,mode,response,sentence_id,sentence_text,trial_sequence_total,wrong_attempts,error
318,Experiment Group,ungram,2,UNGRAM,,51,,,b,0,51f,Mechanic the that can power biofuel the does believe what?,9,,
318,Experiment Group,alternative,2,LBC,,3,,,b,1,3b,How many books do you read in a year?,10,,
318,Experiment Group,gram,2,GRAM,,43,,,b,1,43f,What are you planning to do this weekend?,11,,
318,Experiment Group,alternative,2,HDN,,22,,,b,1,22b,The kitten drank all of the milk.,12,,
318,Experiment Group,ungram,3,UNGRAM,,58,,,b,0,58f,Long how does it take to airport to drive the?,13,,
318,Experiment Group,alternative,3,SUB,,31,,,b,1,31b,The policeman relied on his instincts to catch the thief.,14,,
318,Experiment Group,alternative,3,LBC,,4,,,b,1,4b,How many dogs did they see at the park?,15,,
318,Experiment Group,alternative,3,HDN,,25,,,b,1,25b,The citizens voted on the new bill.,16,,
318,Experiment Group,alternative,3,CSC,,13,,,b,1,13b,The captain brought a map and what else?,17,,
318,Experiment Group,gram,3,GRAM,,42,,,b,1,42f,Why did the price of groceries increase suddenly?,18,,
318,Experiment Group,alternative,4,SUB,,34,,,b,1,34b,The bride insisted on this venue for her wedding.,19,,
318,Experiment Group,ungram,4,UNGRAM,,57,,,b,0,57f,What the neighborhood the outage in caused sudden power?,20,,
318,Experiment Group,gram,4,GRAM,,42,,,b,1,42f,Why did the price of groceries increase suddenly?,21,,
318,Experiment Group,alternative,4,HDN,,24,,,b,1,24b,The tourist visited her favorite restaurant.,22,,
318,Experiment Group,alternative,4,CSC,,14,,,b,1,14b,The boy purchased milk and what else?,23,,
318,Experiment Group,alternative,4,LBC,,2,,,b,1,2b,How many pills do you take in a day?,24,,
318,Experiment Group,alternative,5,SUB,,33,,,b,1,33b,The committee agreed on the budget for the park.,25,,
318,Experiment Group,ungram,5,UNGRAM,,60,,,b,0,60f,To recipe what I do need ingredients make this?,26,,
318,Experiment Group,gram,5,GRAM,,44,,,b,1,44f,How did you learn to speak French so fluently?,27,,
318,Experiment Group,alternative,5,CSC,,15,,,b,1,15b,The woman listens to the Beatles and who else?,28,,
318,Experiment Group,alternative,5,HDN,,21,,,b,1,21b,The child surely ate the chocolate cake.,29,,
318,Experiment Group,alternative,5,LBC,,5,,,b,1,5b,How many books did you fit in your locker?,30,,
318,Experiment Group,target,6,HDN,,24,,,b,0,24a,The tourist her favorite restaurant visited.,31,,
318,Experiment Group,target,6,CSC,,14,,,b,0,14a,What did the boy purchase milk and?,32,,
318,Experiment Group,target,6,SUB,,34,,,b,1,34a,The bride insisted for this venue for her wedding.,33,,
318,Experiment Group,gram,6,GRAM,,48,,,b,1,48f,Who won the award for best actor at last year's Oscar?,34,,
318,Experiment Group,target,6,LBC,,1,,,b,0,1a,How many did you see cookies in the jar?,35,,
318,Experiment Group,ungram,6,UNGRAM,,54,,,b,0,54f,Believe the does killed claim that who detective the poison?,36,,
318,Experiment Group,gram,7,GRAM,,44,,,b,1,44f,How did you learn to speak French so fluently?,37,,
318,Experiment Group,target,7,LBC,,4,,,b,0,4a,How many did they see dogs at the park?,38,,
318,Experiment Group,target,7,SUB,,31,,,b,1,31a,The policeman relied for his instincts to catch the thief.,39,,
318,Experiment Group,target,7,CSC,,13,,,b,0,13a,What did the captain bring a map and?,40,,
318,Experiment Group,target,7,HDN,,22,,,b,0,22a,The kitten all of the milk drank.,41,,
318,Experiment Group,ungram,7,UNGRAM,,56,,,b,0,56f,Arriving at the when station next train is the?,42,,
318,Experiment Group,ungram,8,UNGRAM,,52,,,b,0,52f,Do activists bribed claim officials the that the who?,43,,
318,Experiment Group,gram,8,GRAM,,45,,,b,1,45f,When will the new product be released?,44,,
318,Experiment Group,target,8,HDN,,25,,,b,0,25a,The citizens the new bill voted on.,45,,
318,Experiment Group,target,8,LBC,,2,,,b,0,2a,How many do you take pills in a day?,46,,
318,Experiment Group,target,8,SUB,,32,,,b,1,32a,The group decided for a restaurant for dinner.,47,,
318,Experiment Group,target,8,CSC,,12,,,b,0,12a,Who does the critic dislike the actor and?,48,,
318,Experiment Group,target,9,LBC,,5,,,b,0,5a,How many did you fit in your locker books?,49,,
318,Experiment Group,ungram,9,UNGRAM,,51,,,b,0,51f,Mechanic the that can power biofuel the does believe what?,50,,
318,Experiment Group,target,9,SUB,,33,,,b,1,33a,The committee agreed for the budget for the park.,51,,
318,Experiment Group,gram,9,GRAM,,41,,,b,1,41f,Who is going to the party tonight?,52,,
318,Experiment Group,target,9,HDN,,21,,,b,0,21a,The child surely the chocolate cake ate.,53,,
318,Experiment Group,target,9,CSC,,15,,,b,0,15a,Who does the woman listen to the Beatles and?,54,,
318,Experiment Group,target,10,HDN,,23,,,b,0,23a,The boy video games plays every day.,55,,
318,Experiment Group,target,10,CSC,,11,,,b,0,11a,What did the farmer harvest corn and?,56,,
318,Experiment Group,gram,10,GRAM,,45,,,b,1,45f,When will the new product be released?,57,,
318,Experiment Group,ungram,10,UNGRAM,,52,,,b,0,52f,Do activists bribed claim officials the that the who?,58,,
318,Experiment Group,target,10,LBC,,3,,,b,0,3a,How many do you read books in a year?,59,,
318,Experiment Group,target,10,SUB,,35,,,b,1,35a,The family compromised for where to go for vacation.,60,,
448,Experiment Group,,,,,,practice_good,practice_good,,0.99,,,0,0,
448,Experiment Group,,,,,,practice_bad,practice_bad,,0.01,,,0,0,
448,Experiment Group,ungram,1,UNGRAM,,60,,,b,0,60f,To recipe what I do need ingredients make this?,1,,
448,Experiment Group,alternative,1,CSC,,11,,,b,0.11,11b,The farmer harvested corn and what else?,2,,
448,Experiment Group,gram,1,GRAM,,50,,,b,0.99,50f,How did they solve the problem with the leaking roof?,3,,
448,Experiment Group,alternative,1,LBC,,5,,,b,0.99,5b,How many books did you fit in your locker?,4,,
448,Experiment Group,alternative,1,HDN,,24,,,b,0.99,24b,The tourist visited her favorite restaurant.,5,,
448,Experiment Group,alternative,1,SUB,,35,,,b,1,35b,The family compromised on where to go for vacation.,6,,
448,Experiment Group,ungram,2,UNGRAM,,53,,,b,0,53f,Special commander does spy the initiated the what believe that?,7,,
448,Experiment Group,alternative,2,CSC,,14,,,b,0.99,14b,The boy purchased milk and what else?,8,,
448,Experiment Group,alternative,2,LBC,,2,,,b,1,2b,How many pills do you take in a day?,9,,
448,Experiment Group,gram,2,GRAM,,43,,,b,1,43f,What are you planning to do this weekend?,10,,
448,Experiment Group,alternative,2,SUB,,32,,,b,0.99,32b,The group decided on a restaurant for dinner.,11,,
448,Experiment Group,alternative,2,HDN,,23,,,b,0.99,23b,The boy plays videogames every day.,12,,
448,Experiment Group,ungram,3,UNGRAM,,56,,,b,0,56f,Arriving at the when station next train is the?,13,,
448,Experiment Group,gram,3,GRAM,,42,,,b,0.99,42f,Why did the price of groceries increase suddenly?,14,,
448,Experiment Group,alternative,3,CSC,,12,,,b,0.97,12b,The critic dislikes the actor and who else?,15,,
448,Experiment Group,alternative,3,HDN,,22,,,b,0.99,22b,The kitten drank all of the milk.,16,,
448,Experiment Group,alternative,3,LBC,,4,,,b,1,4b,How many dogs did they see at the park?,17,,
448,Experiment Group,alternative,3,SUB,,31,,,b,0.99,31b,The policeman relied on his instincts to catch the thief.,18,,
448,Experiment Group,alternative,4,SUB,,34,,,b,0.99,34b,The bride insisted on this venue for her wedding.,19,,
448,Experiment Group,ungram,4,UNGRAM,,55,,,b,0,55f,Lead pianist to what claim the does believe that can practice?,20,,
448,Experiment Group,alternative,4,CSC,,13,,,b,0.99,13b,The captain brought a map and what else?,21,,
448,Experiment Group,alternative,4,HDN,,21,,,b,0.99,21b,The child surely ate the chocolate cake.,22,,
448,Experiment Group,gram,4,GRAM,,48,,,b,0.99,48f,Who won the award for best actor at last year's Oscar?,23,,
448,Experiment Group,alternative,4,LBC,,1,,,b,1,1b,How many cookies did you see in the jar?,24,,
448,Experiment Group,alternative,5,LBC,,3,,,b,0.99,3b,How many books do you read in a year?,25,,
448,Experiment Group,ungram,5,UNGRAM,,57,,,b,0,57f,What the neighborhood the outage in caused sudden power?,26,,
448,Experiment Group,gram,5,GRAM,,47,,,b,1,47f,Where did you go for your last vacation?,27,,
448,Experiment Group,alternative,5,HDN,,25,,,b,0.99,25b,The citizens voted on the new bill.,28,,
448,Experiment Group,alternative,5,SUB,,33,,,b,0.99,33b,The committee agreed on the budget for the park.,29,,
448,Experiment Group,alternative,5,CSC,,15,,,b,1,15b,The woman listens to the Beatles and who else?,30,,
448,Experiment Group,gram,6,GRAM,,47,,,b,0.99,47f,Where did you go for your last vacation?,31,,
448,Experiment Group,ungram,6,UNGRAM,,52,,,b,0.01,52f,Do activists bribed claim officials the that the who?,32,,
448,Experiment Group,target,6,CSC,,15,,,b,0,15a,Who does the woman listen to the Beatles and?,33,,
448,Experiment Group,target,6,HDN,,21,,,b,0.01,21a,The child surely the chocolate cake ate.,34,,
448,Experiment Group,target,6,LBC,,3,,,b,0.99,3a,How many do you read books in a year?,35,,
448,Experiment Group,target,6,SUB,,31,,,b,0,31a,The policeman relied for his instincts to catch the thief.,36,,
448,Experiment Group,target,7,CSC,,14,,,b,0.01,14a,What did the boy purchase milk and?,37,,
448,Experiment Group,target,7,HDN,,24,,,b,0,24a,The tourist her favorite restaurant visited.,38,,
448,Experiment Group,target,7,LBC,,5,,,b,0.01,5a,How many did you fit in your locker books?,39,,
448,Experiment Group,gram,7,GRAM,,50,,,b,0.99,50f,How did they solve the problem with the leaking roof?,40,,
448,Experiment Group,target,7,SUB,,35,,,b,0,35a,The family compromised for where to go for vacation.,41,,
448,Experiment Group,ungram,7,UNGRAM,,53,,,b,0.01,53f,Special commander does spy the initiated the what believe that?,42,,
448,Experiment Group,gram,8,GRAM,,50,,,b,0.99,50f,How did they solve the problem with the leaking roof?,43,,
448,Experiment Group,target,8,HDN,,22,,,b,0,22a,The kitten all of the milk drank.,44,,
448,Experiment Group,target,8,LBC,,4,,,b,0,4a,How many did they see dogs at the park?,45,,
448,Experiment Group,target,8,SUB,,34,,,b,0,34a,The bride insisted for this venue for her wedding.,46,,
448,Experiment Group,target,8,CSC,,13,,,b,0.01,13a,What did the captain bring a map and?,47,,
448,Experiment Group,ungram,8,UNGRAM,,58,,,b,0,58f,Long how does it take to airport to drive the?,48,,
448,Experiment Group,ungram,9,UNGRAM,,52,,,b,0,52f,Do activists bribed claim officials the that the who?,49,,
448,Experiment Group,target,9,CSC,,12,,,b,0,12a,Who does the critic dislike the actor and?,50,,
448,Experiment Group,target,9,LBC,,2,,,b,0.01,2a,How many do you take pills in a day?,51,,
448,Experiment Group,target,9,HDN,,23,,,b,0.01,23a,The boy video games plays every day.,52,,
448,Experiment Group,target,9,SUB,,32,,,b,0,32a,The group decided for a restaurant for dinner.,53,,
448,Experiment Group,gram,9,GRAM,,47,,,b,0.99,47f,Where did you go for your last vacation?,54,,
448,Experiment Group,gram,10,GRAM,,45,,,b,1,45f,When will the new product be released?,55,,
448,Experiment Group,target,10,CSC,,11,,,b,0,11a,What did the farmer harvest corn and?,56,,
448,Experiment Group,target,10,LBC,,1,,,b,0.01,1a,How many did you see cookies in the jar?,57,,
448,Experiment Group,target,10,SUB,,33,,,b,0.03,33a,The committee agreed for the budget for the park.,58,,
448,Experiment Group,ungram,10,UNGRAM,,57,,,b,0.01,57f,What the neighborhood the outage in caused sudden power?,59,,
448,Experiment Group,target,10,HDN,,25,,,b,0.01,25a,The citizens the new bill voted on.,60,,
436,Experiment Group,,,,,,practice_good,practice_good,,0.73,,,0,0,
436,Experiment Group,,,,,,practice_bad,practice_bad,,0.03,,,0,0,
436,Experiment Group,target,1,CSC,,11,,,a,0.17,11a,What did the farmer harvest corn and?,1,,
436,Experiment Group,target,1,LBC,,2,,,a,0.09,2a,How many do you take pills in a day?,2,,
436,Experiment Group,gram,1,GRAM,,41,,,a,0.97,41f,Who is going to the party tonight?,3,,
436,Experiment Group,target,1,HDN,,23,,,a,0.27,23a,The boy video games plays every day.,4,,
436,Experiment Group,ungram,1,UNGRAM,,59,,,a,0.05,59f,Of charge the who in is organizing charity event?,5,,
436,Experiment Group,target,1,SUB,,33,,,a,0.98,33a,The committee agreed for the budget for the park.,6,,
436,Experiment Group,ungram,2,UNGRAM,,51,,,a,0.04,51f,Mechanic the that can power biofuel the does believe what?,7,,
436,Experiment Group,target,2,SUB,,32,,,a,0.84,32a,The group decided for a restaurant for dinner.,8,,
436,Experiment Group,target,2,HDN,,21,,,a,0.01,21a,The child surely the chocolate cake ate.,9,,
436,Experiment Group,target,2,LBC,,1,,,a,0.75,1a,How many did you see cookies in the jar?,10,,
436,Experiment Group,gram,2,GRAM,,41,,,a,0.98,41f,Who is going to the party tonight?,11,,
436,Experiment Group,target,2,CSC,,12,,,a,0.99,12a,Who does the critic dislike the actor and?,12,,
436,Experiment Group,target,3,SUB,,34,,,a,0.94,34a,The bride insisted for this venue for her wedding.,13,,
436,Experiment Group,target,3,HDN,,24,,,a,0.87,24a,The tourist her favorite restaurant visited.,14,,
436,Experiment Group,target,3,LBC,,4,,,a,0.82,4a,How many did they see dogs at the park?,15,,
436,Experiment Group,gram,3,GRAM,,50,,,a,1,50f,How did they solve the problem with the leaking roof?,16,,
436,Experiment Group,ungram,3,UNGRAM,,55,,,a,0.03,55f,Lead pianist to what claim the does believe that can practice?,17,,
436,Experiment Group,target,3,CSC,,14,,,a,0.92,14a,What did the boy purchase milk and?,18,,
436,Experiment Group,target,4,CSC,,15,,,a,0.84,15a,Who does the woman listen to the Beatles and?,19,,
436,Experiment Group,gram,4,GRAM,,42,,,a,0.97,42f,Why did the price of groceries increase suddenly?,20,,
436,Experiment Group,target,4,HDN,,25,,,a,0.31,25a,The citizens the new bill voted on.,21,,
436,Experiment Group,ungram,4,UNGRAM,,56,,,a,0.01,56f,Arriving at the when station next train is the?,22,,
436,Experiment Group,target,4,LBC,,3,,,a,0.81,3a,How many do you read books in a year?,23,,
436,Experiment Group,target,4,SUB,,31,,,a,0.25,31a,The policeman relied for his instincts to catch the thief.,24,,
436,Experiment Group,gram,5,GRAM,,48,,,a,0.98,48f,Who won the award for best actor at last year's Oscar?,25,,
436,Experiment Group,target,5,CSC,,13,,,a,0.85,13a,What did the captain bring a map and?,26,,
436,Experiment Group,target,5,LBC,,5,,,a,0.51,5a,How many did you fit in your locker books?,27,,
436,Experiment Group,target,5,HDN,,22,,,a,0.63,22a,The kitten all of the milk drank.,28,,
436,Experiment Group,target,5,SUB,,35,,,a,0.98,35a,The family compromised for where to go for vacation.,29,,
436,Experiment Group,ungram,5,UNGRAM,,60,,,a,0.03,60f,To recipe what I do need ingredients make this?,30,,
436,Experiment Group,ungram,6,UNGRAM,,59,,,a,0.03,59f,Of charge the who in is organizing charity event?,31,,
436,Experiment Group,alternative,6,CSC,,11,,,a,0.99,11b,The farmer harvested corn and what else?,32,,
436,Experiment Group,gram,6,GRAM,,48,,,a,0.96,48f,Who won the award for best actor at last year's Oscar?,33,,
436,Experiment Group,alternative,6,LBC,,5,,,a,0.99,5b,How many books did you fit in your locker?,34,,
436,Experiment Group,alternative,6,HDN,,21,,,a,0.98,21b,The child surely ate the chocolate cake.,35,,
436,Experiment Group,alternative,6,SUB,,31,,,a,0.97,31b,The policeman relied on his instincts to catch the thief.,36,,
436,Experiment Group,ungram,7,UNGRAM,,51,,,a,0.05,51f,Mechanic the that can power biofuel the does believe what?,37,,
436,Experiment Group,alternative,7,SUB,,32,,,a,0.95,32b,The group decided on a restaurant for dinner.,38,,
436,Experiment Group,alternative,7,LBC,,4,,,a,0.98,4b,How many dogs did they see at the park?,39,,
436,Experiment Group,alternative,7,CSC,,12,,,a,0.98,12b,The critic dislikes the actor and who else?,40,,
436,Experiment Group,gram,7,GRAM,,41,,,a,0.97,41f,Who is going to the party tonight?,41,,
436,Experiment Group,alternative,7,HDN,,24,,,a,0.99,24b,The tourist visited her favorite restaurant.,42,,
436,Experiment Group,alternative,8,HDN,,22,,,a,0.96,22b,The kitten drank all of the milk.,43,,
436,Experiment Group,gram,8,GRAM,,46,,,a,0.99,46f,Where did you find the missing keys?,44,,
436,Experiment Group,ungram,8,UNGRAM,,57,,,a,0.01,57f,What the neighborhood the outage in caused sudden power?,45,,
436,Experiment Group,alternative,8,LBC,,3,,,a,0.95,3b,How many books do you read in a year?,46,,
436,Experiment Group,alternative,8,SUB,,33,,,a,0.98,33b,The committee agreed on the budget for the park.,47,,
436,Experiment Group,alternative,8,CSC,,13,,,a,0.99,13b,The captain brought a map and what else?,48,,
436,Experiment Group,alternative,9,CSC,,14,,,a,0.96,14b,The boy purchased milk and what else?,49,,
436,Experiment Group,ungram,9,UNGRAM,,55,,,a,0.25,55f,Lead pianist to what claim the does believe that can practice?,50,,
436,Experiment Group,alternative,9,HDN,,25,,,a,0.97,25b,The citizens voted on the new bill.,51,,
436,Experiment Group,alternative,9,SUB,,35,,,a,0.99,35b,The family compromised on where to go for vacation.,52,,
436,Experiment Group,gram,9,GRAM,,49,,,a,0.96,49f,Who is responsible for cleaning up the mess in the kitchen?,53,,
436,Experiment Group,alternative,9,LBC,,2,,,a,0.97,2b,How many pills do you take in a day?,54,,
436,Experiment Group,alternative,10,HDN,,23,,,a,0.98,23b,The boy plays videogames every day.,55,,
436,Experiment Group,alternative,10,LBC,,1,,,a,0.97,1b,How many cookies did you see in the jar?,56,,
436,Experiment Group,alternative,10,SUB,,34,,,a,0.96,34b,The bride insisted on this venue for her wedding.,57,,
